Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type
47006,44965,ICMP,1111,Data,DNS
46890,12820,UDP,255,Data,HTTP
31098,2077,ICMP,217,Data,DNS
4718,55512,UDP,297,Data,HTTP
35386,25405,UDP,721,Data,FTP
23613,39333,UDP,1437,Data,HTTP
33134,52975,ICMP,1326,Data,DNS
48475,9725,UDP,1380,Data,DNS
35758,50391,UDP,969,Data,FTP
11607,40655,ICMP,1034,Control,FTP
41910,8364,UDP,1468,Control,DNS
36966,53215,ICMP,1317,Data,DNS
32647,21005,ICMP,724,Control,FTP
18592,20328,ICMP,1351,Control,HTTP
24317,13538,TCP,1425,Control,HTTP
44751,25807,UDP,1374,Data,FTP
31062,31838,UDP,133,Control,DNS
14110,51588,TCP,1286,Data,HTTP
6197,14568,ICMP,599,Data,DNS
54972,31465,TCP,125,Control,DNS
59934,63153,UDP,308,Data,HTTP
64619,20657,UDP,1476,Control,HTTP
24569,13942,TCP,1342,Control,DNS
29895,2093,ICMP,976,Control,DNS
42246,21713,UDP,736,Data,DNS
24140,30217,UDP,351,Control,FTP
45203,9984,ICMP,1179,Control,HTTP
11651,1943,TCP,166,Data,HTTP
27701,14294,TCP,276,Control,HTTP
36847,3075,UDP,201,Data,FTP
5416,43015,TCP,1014,Control,FTP
23533,47094,TCP,641,Data,DNS
1203,49067,ICMP,836,Control,FTP
28635,28272,TCP,872,Data,HTTP
3993,56731,TCP,1207,Data,HTTP
36071,28621,TCP,146,Control,HTTP
42365,59606,TCP,970,Control,FTP
11082,10434,UDP,1249,Data,HTTP
53431,11664,TCP,512,Data,HTTP
59393,52557,ICMP,689,Control,DNS
45418,63957,ICMP,164,Control,DNS
18361,13592,UDP,1197,Control,HTTP
11338,11492,UDP,1035,Control,DNS
10367,38693,ICMP,1355,Control,HTTP
22674,14233,UDP,397,Data,HTTP
57610,51231,ICMP,1278,Data,HTTP
58281,58700,ICMP,1439,Data,HTTP
30578,32114,UDP,705,Control,FTP
12816,3869,TCP,298,Control,HTTP
8845,52288,TCP,1446,Data,HTTP
48903,54012,ICMP,293,Control,DNS
53325,22315,TCP,396,Control,HTTP
5315,27535,ICMP,143,Control,DNS
42618,42399,ICMP,461,Control,FTP
19726,55029,TCP,963,Data,FTP
2170,1688,TCP,1007,Control,HTTP
34572,51584,UDP,536,Control,FTP
4849,33443,UDP,772,Data,DNS
17794,30749,ICMP,464,Control,FTP
19348,45132,TCP,1495,Control,HTTP
16558,21234,TCP,263,Data,HTTP
58567,28784,ICMP,783,Control,DNS
63978,58144,ICMP,1050,Data,HTTP
7972,41250,TCP,699,Data,HTTP
34225,52371,ICMP,478,Data,FTP
49601,11669,UDP,962,Control,HTTP
16013,5083,UDP,660,Control,HTTP
56290,5202,ICMP,585,Data,DNS
36687,18119,ICMP,656,Control,FTP
36704,65349,TCP,314,Control,FTP
52948,9428,UDP,928,Control,DNS
34270,18064,TCP,106,Data,HTTP
6857,34481,TCP,1099,Control,HTTP
9625,10718,TCP,671,Control,FTP
4557,15951,UDP,1431,Data,DNS
54415,48950,TCP,320,Control,FTP
4107,56134,TCP,906,Data,FTP
56449,8165,ICMP,1441,Data,HTTP
24692,63706,ICMP,466,Control,DNS
41930,3479,ICMP,1483,Data,DNS
48937,61932,TCP,512,Control,FTP
52900,28299,UDP,358,Data,DNS
22950,57558,UDP,431,Control,DNS
62579,52544,TCP,1105,Data,DNS
65201,10712,UDP,135,Data,FTP
14573,8133,UDP,618,Control,DNS
2182,65479,TCP,388,Control,FTP
60461,57279,TCP,327,Data,HTTP
53278,28693,UDP,377,Data,DNS
38883,41418,UDP,68,Control,FTP
27329,14193,ICMP,864,Control,DNS
52042,56371,ICMP,483,Control,FTP
30848,54900,TCP,1310,Data,FTP
27634,23099,UDP,1019,Control,HTTP
9791,22496,UDP,548,Data,HTTP
50191,17703,UDP,490,Data,HTTP
18207,62626,UDP,610,Control,HTTP
51067,5305,UDP,884,Control,HTTP
64227,44870,UDP,1052,Data,HTTP
61420,51384,ICMP,1202,Data,HTTP
52257,37708,TCP,619,Control,DNS
17163,36063,TCP,468,Data,DNS
28201,64971,TCP,479,Control,FTP
34502,43090,ICMP,1398,Data,HTTP
49284,62975,TCP,425,Data,DNS
48838,49185,TCP,931,Data,DNS
46366,38068,UDP,529,Control,DNS
58311,1725,TCP,504,Control,DNS
29096,63067,UDP,376,Control,FTP
12437,54721,UDP,1007,Control,DNS
57324,34726,UDP,949,Data,FTP
49541,57509,TCP,820,Control,HTTP
8717,24677,UDP,190,Control,FTP
16850,8024,ICMP,539,Control,FTP
61735,50288,ICMP,975,Control,HTTP
30505,65168,TCP,951,Data,DNS
40079,50105,TCP,1206,Control,FTP
12732,31119,UDP,1254,Control,DNS
50086,62124,UDP,576,Data,DNS
56716,30630,ICMP,558,Control,DNS
7890,15370,TCP,1450,Control,DNS
39796,50434,ICMP,346,Data,DNS
2765,45955,TCP,541,Control,HTTP
16039,46580,UDP,1464,Control,HTTP
14694,61625,TCP,1435,Control,HTTP
4040,62903,TCP,299,Data,HTTP
47104,61575,UDP,1434,Data,HTTP
37504,12948,UDP,1060,Data,DNS
36453,60642,UDP,824,Control,DNS
15806,30167,UDP,957,Control,HTTP
35061,18500,ICMP,1278,Control,HTTP
2873,52953,UDP,1490,Control,FTP
7890,3498,ICMP,1437,Data,DNS
28894,31804,TCP,1147,Data,FTP
54291,59900,UDP,659,Control,HTTP
7541,52073,ICMP,1341,Control,HTTP
52297,14497,ICMP,1446,Data,HTTP
57443,45005,ICMP,548,Control,DNS
20294,37317,UDP,1238,Control,DNS
8545,3238,ICMP,291,Data,DNS
42743,37204,TCP,1460,Control,HTTP
51195,62101,UDP,543,Data,HTTP
23851,43765,UDP,1066,Data,HTTP
7926,23831,TCP,1191,Data,DNS
15073,12666,UDP,84,Control,HTTP
45063,18294,UDP,515,Data,HTTP
8885,51069,ICMP,1176,Data,DNS
54858,21435,UDP,369,Data,DNS
1234,4910,ICMP,110,Data,FTP
19122,5670,TCP,565,Data,FTP
30589,52705,TCP,1152,Data,DNS
22340,48784,TCP,709,Control,FTP
37510,17886,TCP,159,Control,DNS
51720,24752,UDP,791,Control,HTTP
33204,15257,ICMP,772,Control,FTP
57912,28941,ICMP,884,Control,FTP
8013,60066,ICMP,1008,Control,FTP
24765,40384,UDP,986,Control,DNS
57810,28796,TCP,1459,Data,HTTP
38910,15141,TCP,208,Control,DNS
50175,36069,TCP,406,Data,FTP
51067,55829,UDP,610,Control,FTP
5460,59770,UDP,123,Data,DNS
1339,34554,UDP,207,Control,DNS
35757,16534,UDP,436,Data,HTTP
6649,10816,ICMP,1226,Control,FTP
4305,38664,ICMP,1296,Data,HTTP
16551,2659,UDP,261,Data,DNS
50533,34976,ICMP,484,Control,HTTP
21579,50182,ICMP,298,Control,DNS
14744,45285,UDP,720,Control,FTP
15820,31261,ICMP,1235,Control,FTP
37618,31412,UDP,909,Control,HTTP
41208,51844,TCP,792,Control,DNS
47900,55393,TCP,1370,Control,DNS
49078,61952,TCP,1144,Data,DNS
52736,61311,TCP,1046,Data,DNS
26105,11143,UDP,1245,Data,DNS
26563,22971,ICMP,737,Control,FTP
35846,18342,UDP,124,Data,FTP
29330,24832,TCP,992,Control,FTP
54098,48887,UDP,1343,Data,DNS
53358,64947,UDP,1168,Control,DNS
64395,58080,TCP,711,Control,FTP
61653,55417,ICMP,1084,Data,FTP
18432,57176,ICMP,1357,Data,HTTP
48562,32723,TCP,1305,Control,FTP
24641,40738,ICMP,1173,Control,HTTP
56001,37684,TCP,271,Data,FTP
14696,22830,UDP,901,Data,FTP
10760,31343,TCP,215,Data,DNS
58331,24474,UDP,833,Data,FTP
39720,35789,TCP,174,Data,FTP
63501,22344,TCP,104,Control,FTP
16197,54002,ICMP,371,Control,FTP
13593,64615,TCP,1273,Data,FTP
29771,16446,UDP,775,Data,DNS
16273,9580,ICMP,1398,Control,FTP
50484,43870,UDP,1480,Data,HTTP
28754,38748,ICMP,537,Control,FTP
41945,46675,UDP,1269,Data,FTP
40566,20330,ICMP,1057,Data,FTP
18397,51255,ICMP,1183,Control,FTP
32573,15780,TCP,756,Control,FTP
40799,64660,ICMP,585,Control,DNS
35241,33750,TCP,1409,Data,HTTP
18678,63598,TCP,198,Data,HTTP
55568,47708,TCP,1195,Control,DNS
45606,9830,UDP,1096,Data,FTP
19788,44577,TCP,1110,Data,DNS
50958,42389,UDP,1006,Data,FTP
55078,17274,TCP,280,Control,FTP
33947,28680,ICMP,730,Control,FTP
8831,10066,TCP,971,Control,FTP
6100,46476,UDP,1381,Control,HTTP
61815,32856,ICMP,1482,Control,FTP
48282,47569,ICMP,654,Data,FTP
65210,39965,ICMP,975,Data,DNS
46360,27744,ICMP,720,Data,DNS
26241,55247,ICMP,630,Control,FTP
49783,18083,TCP,650,Control,HTTP
6213,52901,TCP,1284,Data,HTTP
42394,31105,ICMP,313,Data,FTP
44434,46328,ICMP,193,Data,FTP
4352,60827,UDP,1357,Control,HTTP
14302,1423,TCP,516,Data,DNS
8754,10298,TCP,1301,Data,DNS
65103,50451,TCP,1386,Control,DNS
62349,47412,UDP,112,Control,FTP
27709,20686,ICMP,441,Control,HTTP
25018,3118,TCP,1326,Data,DNS
46393,56877,TCP,312,Data,HTTP
10379,38054,TCP,820,Data,DNS
11018,48705,UDP,1488,Control,DNS
54608,45425,TCP,600,Control,HTTP
39218,18038,ICMP,261,Control,DNS
13951,53710,ICMP,505,Data,DNS
55644,60085,UDP,480,Data,DNS
22935,43511,TCP,492,Control,FTP
19665,17398,ICMP,392,Data,FTP
12024,54766,TCP,994,Control,FTP
3351,4673,TCP,965,Data,DNS
43696,40722,UDP,135,Control,HTTP
41787,19325,UDP,263,Control,DNS
5881,16960,ICMP,645,Control,FTP
54830,8819,ICMP,168,Control,DNS
37022,49709,ICMP,344,Control,FTP
63105,7049,ICMP,634,Control,FTP
41693,59374,UDP,339,Control,HTTP
18147,21841,UDP,1258,Data,HTTP
60895,34999,ICMP,814,Control,HTTP
14506,20768,TCP,1421,Control,FTP
20034,53983,ICMP,616,Data,FTP
50127,20239,ICMP,642,Data,FTP
54548,64643,UDP,567,Data,FTP
63420,16590,ICMP,1119,Data,FTP
38025,4960,UDP,554,Data,DNS
30381,20098,UDP,708,Data,FTP
62219,38708,UDP,392,Data,DNS
46588,64427,UDP,281,Data,FTP
53012,46610,UDP,487,Control,FTP
13238,14160,UDP,1114,Data,HTTP
14315,17189,UDP,520,Control,HTTP
31132,43153,UDP,310,Control,FTP
46281,49255,UDP,848,Data,DNS
47994,12224,UDP,1276,Data,HTTP
40732,60904,ICMP,454,Data,FTP
42296,46195,UDP,823,Data,HTTP
44538,60325,UDP,1252,Control,FTP
49768,39488,UDP,862,Data,FTP
20992,49663,TCP,604,Control,HTTP
16067,24652,UDP,136,Control,DNS
57660,35873,TCP,328,Data,HTTP
11727,2784,TCP,1159,Data,DNS
27221,9307,UDP,299,Control,FTP
25071,48747,UDP,1343,Control,FTP
60289,11454,ICMP,673,Data,FTP
33224,53001,TCP,725,Control,FTP
46181,11725,UDP,1113,Data,HTTP
32939,4355,UDP,87,Control,DNS
5696,9829,TCP,768,Data,DNS
25257,8531,ICMP,826,Data,DNS
37121,25044,UDP,1292,Control,DNS
16507,16012,UDP,680,Control,HTTP
56167,45757,UDP,938,Control,HTTP
35969,40355,ICMP,201,Data,HTTP
33343,64154,UDP,803,Control,FTP
11573,31838,TCP,127,Data,HTTP
38038,27349,ICMP,872,Control,FTP
48749,16753,TCP,1214,Data,FTP
9531,62349,ICMP,656,Data,DNS
63242,11830,TCP,1439,Data,HTTP
56734,3202,UDP,1033,Control,DNS
22970,41472,ICMP,1098,Control,HTTP
2445,13900,ICMP,102,Data,DNS
59445,22935,TCP,735,Control,FTP
30779,22986,ICMP,629,Data,FTP
10540,55977,ICMP,598,Control,DNS
4708,24104,ICMP,1348,Control,DNS
22480,46595,ICMP,79,Control,DNS
7484,19007,TCP,1500,Control,DNS
13803,44595,TCP,128,Control,FTP
18856,19057,UDP,209,Data,DNS
18297,45593,UDP,289,Control,DNS
55967,22103,UDP,244,Data,FTP
58714,46632,TCP,1374,Control,FTP
28946,57432,TCP,1069,Control,HTTP
33123,39246,UDP,676,Control,DNS
17285,13203,UDP,1197,Control,HTTP
61320,41811,UDP,760,Control,FTP
52984,34851,UDP,1201,Control,HTTP
25924,44636,TCP,570,Control,DNS
14074,38740,UDP,156,Data,DNS
28292,52119,TCP,790,Control,DNS
31295,2061,ICMP,1266,Control,DNS
45107,58652,UDP,703,Data,FTP
43701,64247,ICMP,369,Data,DNS
33552,15433,TCP,571,Control,HTTP
49995,11960,TCP,1024,Data,DNS
60896,2422,ICMP,247,Control,DNS
2607,63846,ICMP,608,Control,HTTP
26143,40735,ICMP,1405,Data,DNS
58344,44206,UDP,115,Control,FTP
34224,59298,TCP,1361,Control,DNS
25264,25959,UDP,270,Data,DNS
61306,7643,UDP,67,Data,FTP
44318,7495,ICMP,706,Data,FTP
28981,53632,UDP,1424,Data,FTP
45933,24770,TCP,1104,Control,FTP
14969,48523,ICMP,191,Data,DNS
47623,14648,UDP,522,Control,HTTP
43224,41200,UDP,928,Control,DNS
34470,16177,TCP,146,Data,FTP
23721,61772,UDP,1161,Data,DNS
46702,50943,ICMP,1151,Data,DNS
15812,19904,UDP,1212,Data,DNS
15937,12340,UDP,217,Data,HTTP
16392,15303,TCP,608,Data,HTTP
17739,61937,ICMP,224,Control,FTP
22275,15461,UDP,1099,Control,HTTP
34945,6082,TCP,1212,Data,DNS
54689,64725,ICMP,170,Data,DNS
47267,1475,ICMP,1075,Data,HTTP
35375,23249,TCP,1016,Control,FTP
33524,15875,ICMP,719,Control,DNS
11972,1570,UDP,345,Data,HTTP
27882,39198,ICMP,759,Data,HTTP
63642,11022,UDP,1151,Control,HTTP
24739,32162,TCP,1107,Control,FTP
9692,57951,TCP,985,Control,FTP
12289,54816,UDP,890,Data,HTTP
64631,34945,TCP,210,Control,FTP
8972,14929,UDP,367,Control,FTP
48876,37642,UDP,1010,Data,DNS
58765,36644,TCP,706,Data,DNS
25245,14891,TCP,1442,Data,DNS
36345,55262,ICMP,1012,Data,HTTP
55074,61911,UDP,162,Control,DNS
19208,26874,ICMP,182,Data,FTP
53460,47717,UDP,1400,Control,HTTP
52642,28290,ICMP,117,Control,FTP
15540,16094,UDP,1002,Control,FTP
8119,35572,UDP,1366,Data,DNS
58642,13984,ICMP,852,Control,HTTP
63876,33555,UDP,918,Data,DNS
2150,57418,ICMP,86,Control,FTP
18933,4045,UDP,1495,Data,DNS
63574,44557,UDP,1242,Control,HTTP
5206,10958,ICMP,835,Data,HTTP
53059,10506,UDP,127,Data,FTP
19887,7899,TCP,224,Data,DNS
3914,4910,UDP,1077,Data,DNS
16671,6971,ICMP,322,Control,FTP
8148,62719,TCP,1053,Data,DNS
21848,28213,TCP,304,Control,DNS
20624,34136,TCP,746,Control,DNS
32792,56301,TCP,380,Control,DNS
14646,6012,ICMP,950,Data,DNS
24307,18478,UDP,234,Data,FTP
9411,8264,UDP,136,Control,FTP
31215,50982,TCP,313,Control,HTTP
45481,5981,TCP,983,Control,HTTP
44618,29232,TCP,1491,Control,FTP
39299,59335,TCP,1272,Control,HTTP
63335,37601,TCP,291,Data,DNS
8762,16765,UDP,1245,Data,FTP
65039,33429,TCP,198,Control,HTTP
43164,2271,TCP,427,Data,FTP
61155,31508,TCP,1139,Control,FTP
45896,17857,UDP,1465,Control,DNS
8159,14275,UDP,887,Data,HTTP
58650,18147,ICMP,1309,Data,DNS
36340,26957,ICMP,768,Data,FTP
39434,24064,ICMP,713,Control,HTTP
60516,13266,UDP,427,Data,FTP
65420,20812,TCP,1479,Data,FTP
11665,62569,ICMP,499,Control,FTP
29682,52581,TCP,1284,Control,HTTP
18748,12606,ICMP,1355,Data,HTTP
22814,55057,UDP,1069,Data,DNS
54366,29285,ICMP,741,Control,HTTP
65090,29613,ICMP,457,Data,FTP
20543,30858,ICMP,723,Data,FTP
15347,11153,UDP,726,Data,HTTP
49927,17658,UDP,560,Data,HTTP
33119,27486,TCP,348,Data,DNS
17643,56076,UDP,1309,Control,FTP
48227,12387,TCP,1125,Data,HTTP
21580,20558,ICMP,952,Control,DNS
5710,45591,UDP,1082,Data,DNS
19591,14986,ICMP,476,Data,FTP
13242,28205,TCP,1451,Control,DNS
33443,33613,UDP,432,Control,FTP
22734,52750,UDP,171,Data,DNS
12113,26021,ICMP,1246,Control,HTTP
55993,44871,UDP,478,Control,HTTP
19469,45496,ICMP,809,Control,HTTP
31302,3606,UDP,1338,Data,HTTP
43812,62239,ICMP,777,Data,DNS
6462,3314,UDP,652,Control,FTP
21595,61249,TCP,805,Data,FTP
64032,46379,UDP,529,Control,HTTP
59127,4983,UDP,90,Data,FTP
42321,17102,TCP,361,Data,HTTP
18989,54460,UDP,1291,Control,FTP
42704,37620,UDP,699,Data,DNS
43977,18675,TCP,903,Control,HTTP
51739,36449,TCP,1027,Data,DNS
50585,47371,ICMP,401,Data,DNS
6217,53589,UDP,680,Data,DNS
52412,18749,UDP,977,Data,HTTP
47018,40559,ICMP,481,Data,FTP
55051,59829,UDP,1184,Data,HTTP
20133,13618,UDP,1377,Control,HTTP
9183,5484,UDP,1360,Control,FTP
20889,10637,TCP,748,Control,HTTP
21027,28356,ICMP,1028,Control,DNS
20913,8462,ICMP,906,Data,HTTP
13516,56003,ICMP,556,Data,HTTP
63521,65380,TCP,85,Control,FTP
63861,39868,TCP,630,Control,HTTP
47010,27503,UDP,492,Data,HTTP
55936,26816,UDP,1067,Data,HTTP
44652,19314,ICMP,1418,Control,FTP
61417,26799,ICMP,288,Control,HTTP
31252,9809,TCP,980,Control,HTTP
47008,42154,TCP,118,Control,FTP
17503,35290,TCP,1096,Data,DNS
14412,14375,ICMP,987,Control,HTTP
33221,14465,ICMP,363,Data,FTP
34007,12451,TCP,1463,Control,HTTP
39023,48716,UDP,1022,Data,DNS
22070,2611,ICMP,97,Data,HTTP
24492,46665,UDP,1233,Control,HTTP
35509,11940,UDP,687,Control,FTP
22949,10987,TCP,494,Control,DNS
8210,17918,TCP,419,Data,HTTP
52324,12049,ICMP,945,Control,FTP
63325,53304,ICMP,813,Data,HTTP
44009,27660,UDP,782,Control,DNS
6687,3475,UDP,816,Data,DNS
48416,65311,UDP,1314,Control,DNS
38645,50709,ICMP,124,Control,DNS
2354,39197,TCP,1151,Control,FTP
58674,3793,TCP,1169,Control,HTTP
62977,7825,ICMP,757,Data,DNS
40203,42302,TCP,576,Control,FTP
11831,64484,UDP,790,Control,FTP
15159,18257,UDP,295,Control,HTTP
10265,46595,UDP,1280,Control,DNS
36097,34780,TCP,266,Control,FTP
38416,56157,ICMP,1361,Data,DNS
42781,40622,UDP,213,Control,FTP
50616,58456,ICMP,618,Control,HTTP
27420,22550,TCP,241,Control,DNS
7820,34926,ICMP,1048,Control,FTP
9349,19206,TCP,817,Control,FTP
51769,15666,ICMP,695,Control,DNS
2733,9590,ICMP,241,Data,FTP
8833,52687,TCP,484,Control,DNS
27271,30550,ICMP,614,Control,FTP
58017,30426,TCP,152,Data,FTP
26542,42076,ICMP,856,Control,FTP
34671,25773,ICMP,1482,Data,HTTP
59029,5562,UDP,1018,Data,HTTP
55494,10372,ICMP,715,Control,HTTP
24014,53676,ICMP,419,Control,FTP
3552,8360,TCP,407,Data,HTTP
62819,39487,TCP,103,Control,FTP
21784,51882,ICMP,331,Data,FTP
6544,21422,TCP,939,Control,FTP
35825,19845,TCP,528,Control,DNS
65274,8402,UDP,862,Control,FTP
59564,62542,ICMP,1473,Control,DNS
24714,41470,UDP,1320,Data,FTP
3828,17550,TCP,409,Data,FTP
59793,22471,ICMP,970,Data,HTTP
7847,15592,ICMP,600,Data,HTTP
47506,17125,TCP,1000,Control,HTTP
23626,34463,ICMP,800,Control,HTTP
39608,15176,UDP,179,Control,FTP
17670,38409,TCP,145,Control,FTP
35819,6912,ICMP,750,Control,HTTP
29021,33919,TCP,488,Control,DNS
17402,50071,UDP,1103,Control,HTTP
49237,36754,ICMP,1269,Control,DNS
1861,49609,ICMP,193,Control,FTP
64015,30164,UDP,916,Data,FTP
54846,52330,ICMP,978,Data,FTP
45893,40592,UDP,464,Data,DNS
29232,4593,UDP,65,Control,DNS
4537,13802,UDP,793,Data,HTTP
55778,34781,TCP,462,Control,FTP
34260,16748,TCP,1427,Control,HTTP
25777,64227,TCP,1272,Data,DNS
8567,28951,TCP,136,Data,FTP
42548,50630,TCP,1082,Control,FTP
47110,57819,UDP,861,Data,DNS
51253,25127,ICMP,1395,Data,HTTP
51061,39905,TCP,832,Control,HTTP
41747,55979,UDP,522,Control,DNS
18109,2917,UDP,1400,Control,DNS
25010,11680,ICMP,1205,Data,FTP
48695,4994,TCP,1287,Control,HTTP
16180,50501,ICMP,89,Control,FTP
41940,27506,ICMP,1417,Data,HTTP
14207,47037,UDP,1065,Control,HTTP
45050,26608,ICMP,1133,Control,FTP
35388,50038,TCP,333,Data,HTTP
9863,6911,UDP,1249,Data,DNS
60165,36720,UDP,209,Data,HTTP
30335,7508,TCP,945,Control,HTTP
14997,34114,UDP,344,Data,HTTP
52127,43337,ICMP,852,Control,FTP
39849,29336,UDP,947,Data,DNS
55480,45329,TCP,419,Data,HTTP
61472,63520,TCP,1457,Control,DNS
57374,61289,TCP,493,Control,HTTP
17702,27385,UDP,654,Data,HTTP
48868,50310,ICMP,1399,Control,DNS
32483,58502,UDP,1278,Control,FTP
26548,61573,ICMP,1098,Control,FTP
5707,12403,TCP,243,Control,HTTP
24339,36575,TCP,430,Data,FTP
15540,52512,UDP,1241,Data,HTTP
48910,23625,TCP,1106,Control,DNS
1147,6140,TCP,110,Data,FTP
9981,10462,TCP,713,Control,FTP
43320,60525,ICMP,547,Control,HTTP
49339,20457,TCP,1357,Data,FTP
42042,23966,TCP,64,Control,FTP
37680,9869,ICMP,490,Data,FTP
31432,29034,TCP,106,Data,FTP
65284,41474,TCP,72,Data,DNS
32785,7881,UDP,996,Control,FTP
62174,23832,ICMP,1497,Data,FTP
31455,26415,UDP,1467,Control,DNS
11392,28387,ICMP,247,Data,DNS
12171,11968,TCP,438,Data,FTP
7951,24105,ICMP,1492,Data,DNS
10654,17710,ICMP,1237,Control,DNS
54729,34626,TCP,547,Data,DNS
2316,35680,UDP,1033,Data,FTP
58875,31907,ICMP,271,Data,DNS
48453,20794,TCP,979,Data,HTTP
41072,61944,UDP,948,Data,HTTP
50987,25853,UDP,951,Data,FTP
55743,27404,UDP,281,Data,HTTP
17706,60223,UDP,574,Data,FTP
5408,64835,ICMP,1249,Data,FTP
36858,47833,UDP,428,Data,DNS
25690,8627,UDP,166,Control,DNS
42692,58870,TCP,262,Data,DNS
31591,8787,UDP,820,Data,HTTP
56757,61688,ICMP,945,Data,FTP
62633,18854,TCP,148,Data,HTTP
28202,11125,UDP,796,Data,FTP
15466,63671,TCP,494,Control,DNS
9963,5344,ICMP,1209,Data,FTP
44184,7705,UDP,1141,Control,FTP
6973,59972,UDP,623,Data,FTP
51467,44988,UDP,1281,Control,FTP
27738,46119,TCP,289,Control,DNS
21080,14048,ICMP,897,Control,HTTP
10030,41634,UDP,770,Data,HTTP
8861,63195,UDP,570,Data,FTP
28304,23147,UDP,110,Control,DNS
32780,57386,ICMP,1330,Data,FTP
18918,53340,UDP,572,Control,HTTP
47223,17250,ICMP,1170,Data,FTP
62891,4818,UDP,235,Data,DNS
11471,61298,UDP,1061,Control,HTTP
19267,15501,ICMP,437,Control,DNS
43354,33349,TCP,1052,Control,DNS
21767,1593,TCP,1385,Data,HTTP
47892,16381,ICMP,803,Data,DNS
23773,9713,TCP,1190,Control,HTTP
12139,21780,ICMP,318,Control,DNS
36376,45906,ICMP,1306,Data,DNS
29783,24231,ICMP,161,Control,DNS
47353,58380,ICMP,926,Data,HTTP
42329,40093,UDP,973,Data,FTP
13134,25774,ICMP,113,Control,DNS
8676,5183,ICMP,552,Data,FTP
29512,33362,UDP,375,Data,DNS
14938,49842,ICMP,877,Control,FTP
26711,62531,UDP,893,Control,DNS
23937,37435,TCP,1362,Data,FTP
9346,53783,UDP,1362,Data,FTP
53643,65303,UDP,1212,Data,HTTP
51817,5929,ICMP,657,Control,HTTP
22431,18543,TCP,890,Data,FTP
27005,62887,TCP,820,Control,HTTP
48110,49710,ICMP,530,Data,FTP
24734,56150,TCP,1278,Data,DNS
53609,21552,UDP,414,Data,DNS
43035,27234,TCP,894,Control,HTTP
1335,47204,ICMP,65,Data,DNS
9313,16424,UDP,249,Control,HTTP
11884,9701,UDP,181,Data,HTTP
62898,36548,ICMP,180,Control,DNS
37042,59166,TCP,1162,Data,DNS
46451,47517,UDP,1135,Data,FTP
4221,59588,UDP,1333,Control,DNS
54658,45493,UDP,1438,Control,FTP
13562,3414,ICMP,130,Control,HTTP
47452,11211,TCP,232,Data,HTTP
16233,65286,TCP,1036,Control,DNS
35134,5265,TCP,628,Data,HTTP
24959,35805,TCP,711,Data,DNS
35579,41453,UDP,1405,Control,HTTP
38798,42155,UDP,1338,Data,DNS
56824,48163,UDP,730,Control,FTP
5644,58225,ICMP,503,Control,HTTP
37825,27561,ICMP,1269,Control,FTP
55569,11686,TCP,1268,Control,DNS
54620,29215,UDP,840,Control,FTP
53350,9867,TCP,1030,Control,FTP
22268,26093,ICMP,1281,Data,HTTP
3908,18278,TCP,92,Control,DNS
10561,22872,UDP,298,Data,FTP
23924,16407,TCP,1414,Control,HTTP
14777,9918,UDP,1268,Control,FTP
59770,58028,ICMP,379,Control,DNS
2700,26561,UDP,326,Control,FTP
9070,11900,UDP,226,Control,HTTP
8616,30065,UDP,966,Data,DNS
30048,57297,ICMP,1039,Data,DNS
58626,4313,TCP,1492,Control,HTTP
30271,31195,UDP,1444,Data,FTP
17041,3136,UDP,991,Data,HTTP
12186,26612,ICMP,784,Data,DNS
41836,14250,TCP,277,Data,FTP
27115,43550,UDP,1204,Data,FTP
8570,7910,UDP,1053,Data,FTP
64415,39115,TCP,918,Control,DNS
12146,54696,TCP,1272,Data,DNS
62919,33446,UDP,252,Control,FTP
29441,59756,ICMP,594,Control,HTTP
26816,34139,UDP,874,Data,DNS
4237,60501,TCP,1500,Data,FTP
63297,20245,UDP,1357,Data,DNS
51578,57407,UDP,570,Data,DNS
48166,18947,UDP,263,Control,FTP
60059,63013,UDP,1163,Control,HTTP
41559,21817,UDP,837,Control,HTTP
2087,13236,ICMP,98,Control,DNS
29710,17954,TCP,804,Control,FTP
12132,61609,TCP,637,Data,FTP
18070,20426,ICMP,195,Control,FTP
30634,4943,ICMP,1351,Data,FTP
24570,17714,UDP,610,Data,DNS
23517,14806,TCP,1260,Data,DNS
31400,56254,TCP,1243,Data,FTP
50775,38137,UDP,774,Data,FTP
57545,33788,TCP,400,Control,DNS
35123,42506,UDP,1122,Data,FTP
56476,50697,UDP,694,Data,HTTP
7763,37622,TCP,1360,Data,HTTP
27338,2355,TCP,353,Data,HTTP
15958,58675,UDP,1220,Control,FTP
14227,52530,UDP,351,Data,FTP
19713,45374,TCP,1375,Data,HTTP
58494,26456,TCP,138,Control,DNS
57398,22686,TCP,974,Control,FTP
4924,20539,ICMP,1178,Control,DNS
51440,31924,UDP,83,Control,FTP
34734,33556,TCP,1166,Data,DNS
64088,42525,TCP,483,Data,DNS
36893,13642,UDP,489,Data,FTP
22546,50485,UDP,1383,Data,FTP
19868,8166,UDP,392,Data,HTTP
25625,11360,UDP,340,Data,FTP
23549,13305,ICMP,234,Control,FTP
52038,60157,ICMP,515,Data,DNS
8635,32922,ICMP,272,Data,HTTP
54310,49771,UDP,785,Control,FTP
40208,5297,ICMP,288,Control,DNS
43850,57295,TCP,675,Data,DNS
